instance,num_var,num_rep,num_steps,compress,runtime,gap,best_energy,gnd_energy,success_prob,best_solution
precision_3_timepoints_3_embedded.coo,62,8192,1000,false,0.210745531,0.04809467855422516,-374.16064453125,-374.34068247918606,0.0,1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;1;1;1;-1;-1;-1;1;1;1;1;-1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1
precision_3_timepoints_4_embedded.coo,86,8192,1000,false,0.289437493,-0.0580344530729794,-587.6116333007812,-587.2708138958795,0.048828125,1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1
precision_3_timepoints_5_embedded.coo,119,8192,1000,false,0.391551077,-0.7913491517659413,-922.7202758789062,-915.4756669538434,0.28076171875,-1;-1;1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1
precision_3_timepoints_6_embedded.coo,139,8192,1000,false,0.457197727,-0.28671817730772586,-1086.3355712890625,-1083.229754680388,0.3662109375,-1;1;1;1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;1;1;1;1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;-1;-1;1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
precision_4_timepoints_3_embedded.coo,97,8192,1000,false,0.322396818,-3.260680030630668,-588.888671875,-570.2932342691481,1.50146484375,-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1
precision_4_timepoints_4_embedded.coo,148,8192,1000,false,0.488300441,-1.2532803406485893,-1044.1507568359375,-1031.226596632799,1.3427734375,-1;-1;-1;1;1;1;1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1
precision_4_timepoints_5_embedded.coo,211,8192,1000,false,0.696452615,-0.48311876886640404,-1661.2415771484375,-1653.2543948697132,0.72021484375,1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1
precision_4_timepoints_6_embedded.coo,261,8192,1000,false,0.852601172,-0.7476244947448155,-2136.70263671875,-2120.8466675362697,2.5634765625,-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;-1;-1;1;1;1;1;-1;-1;-1;-1
precision_2_timepoints_3_embedded.coo,32,8192,10000,false,1.093996365,-8.040958865904399e-6,-174.50755310058594,-174.5075390685065,0.2197265625,1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1
precision_2_timepoints_4_embedded.coo,46,8192,10000,false,1.586289587,-1.5368912497412462e-5,-300.3275451660156,-300.3274990089451,0.048828125,1;1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1
